"time","ghir","iacp","temp","ghi_solargis","clear","ratio"
"2012-06-01 00:00:00",0,0,20.11,0,"False",1.45162880423
"2012-06-01 00:15:00",0.29,0,19.88,0,"False",1.45534384721
"2012-06-01 00:30:00",0,0,19.7,0,"False",1.46090429732
"2012-06-01 00:45:00",0,0,19.46,0,"False",1.46849877519
"2012-06-01 01:00:00",0,0,19.24,0,"False",1.47840034885
"2012-06-01 01:15:00",0,0,19.1,0,"False",1.4909925895
"2012-06-01 01:30:00",0,0,19.06,0,"False",1.50681006467
"2012-06-01 01:45:00",0,0,18.97,0,"False",1.52660200981
"2012-06-01 02:00:00",0,0,18.81,0,"False",1.55143496047
"2012-06-01 02:15:00",0,0,18.76,0,"False",1.58286416236
"2012-06-01 02:30:00",0,0,18.6,0,"False",1.62323322725
"2012-06-01 02:45:00",0,0,18.48,0,"False",1.67622882087
"2012-06-01 03:00:00",0,0,18.4,0,"False",1.74798440589
"2012-06-01 03:15:00",0,0,18.09,0,"False",1.84949121797
"2012-06-01 03:30:00",0,0,17.92,0,"False",2.00256540074
"2012-06-01 03:45:00",0,0,17.93,0,"False",2.25748367083
"2012-06-01 04:00:00",0,0,17.98,0,"False",2.76177517176
"2012-06-01 04:15:00",0,0,17.95,0.001,"False",4.21530929193
"2012-06-01 04:30:00",0,0,17.91,-0.003,"False",-28.1367738186
"2012-06-01 04:45:00",0,0,18.08,0.012,"False",-1.98641479439
"2012-06-01 05:00:00",0,0,18.35,-0.045,"False",-0.433470254888
"2012-06-01 05:15:00",0,0,19,0.168,"False",0.10565630908
"2012-06-01 05:30:00",0,0,19.42,-0.626,"False",0.376055050961
"2012-06-01 05:45:00",0,0.07,19.4,3.853,"False",0.53751087287
"2012-06-01 06:00:00",5.95,0.4,19.33,19.746,"False",0.644306950656
"2012-06-01 06:15:00",24.97,2.17,19.37,43.087,"False",0.719856418899
"2012-06-01 06:30:00",40.1,5.79,19.18,72.472,"False",0.775888034381
"2012-06-01 06:45:00",58.66,10.22,19.76,102.125,"False",0.81891746393
"2012-06-01 07:00:00",83.51,16.42,20.74,126.716,"False",0.852850011605
"2012-06-01 07:15:00",107.1,22.88,20.74,156.172,"False",0.880166642411
"2012-06-01 07:30:00",125.11,28.06,20.23,193.826,"False",0.902517591704
"2012-06-01 07:45:00",139.39,30.97,20.4,253.802,"False",0.921042060831
"2012-06-01 08:00:00",167.44,39.86,20.95,357.783,"False",0.936550827992
"2012-06-01 08:15:00",221.63,54.12,21.54,460.466,"False",0.949635738399
"2012-06-01 08:30:00",440.93,96.77,23.36,520.342,"False",0.960738069932
"2012-06-01 08:45:00",504.45,105.95,25.63,566.461,"False",0.970192702517
"2012-06-01 09:00:00",545.69,115.6,27.13,616.867,"False",0.97825750869
"2012-06-01 09:15:00",596.94,130.42,28.92,665.867,"True",0.985133411936
"2012-06-01 09:30:00",644.18,142.14,29.29,712.756,"True",0.990978369694
"2012-06-01 09:45:00",689.48,152.21,29.93,757.802,"True",0.995917304315
"2012-06-01 10:00:00",732.28,162.02,30.57,800.18,"True",1.00004926499
"2012-06-01 10:15:00",773.8,170.94,30.7,840.072,"True",1.0034526494
"2012-06-01 10:30:00",808.52,178.22,31.78,877.673,"True",1.00618904084
"2012-06-01 10:45:00",841.28,184.88,32.44,911.522,"True",1.00830603336
"2012-06-01 11:00:00",868.68,189.43,33.4,941.776,"True",1.0098392956
"2012-06-01 11:15:00",891.02,194.72,33.31,969.414,"True",1.0108140481
"2012-06-01 11:30:00",916.18,200.52,33.21,992.705,"True",1.01124607271
"2012-06-01 11:45:00",933.53,203.64,33.81,1012.004,"True",1.01114233321
"2012-06-01 12:00:00",946.84,205.82,34.94,1027.969,"True",1.01050125124
"2012-06-01 12:15:00",964.74,210.87,36.38,1039.906,"True",1.00931264547
"2012-06-01 12:30:00",973.93,216.54,35.44,1047.242,"True",1.00755733333
"2012-06-01 12:45:00",980.2,218.47,35.35,1050.01,"True",1.00520637743
"2012-06-01 13:00:00",982.51,219.26,35.68,1048.903,"True",1.00221991855
"2012-06-01 13:15:00",981.4,219.95,35.72,1043.763,"True",0.998545503644
"2012-06-01 13:30:00",976.42,221.1,35.86,1034.632,"True",0.994115773241
"2012-06-01 13:45:00",968.02,221.18,35.35,1021.497,"True",0.988845308549
"2012-06-01 14:00:00",955.45,220.41,34.68,1004.368,"False",0.982626351126
"2012-06-01 14:15:00",939.36,218.29,34.22,983.219,"False",0.975322967571
"2012-06-01 14:30:00",920.75,216.31,33.88,958.142,"False",0.966763018727
"2012-06-01 14:45:00",897.44,213.49,33.11,928.798,"True",0.95672697138
"2012-06-01 15:00:00",866.21,208.02,32.43,896.757,"True",0.944932052741
"2012-06-01 15:15:00",835.04,202.19,32.53,861.764,"True",0.931009362387
"2012-06-01 15:30:00",800.08,194.99,32.02,822.925,"True",0.91447006155
"2012-06-01 15:45:00",763.76,187.38,31.64,781.926,"True",0.894654077993
"2012-06-01 16:00:00",728.16,180.09,31.52,738.313,"False",0.870649830411
"2012-06-01 16:15:00",684.55,170.75,31.32,692.214,"False",0.841163982856
"2012-06-01 16:30:00",643.2,160.8,30.99,643.924,"False",0.804300834779
"2012-06-01 16:45:00",607.42,152.42,30.6,595.237,"False",0.757168823473
"2012-06-01 17:00:00",571.47,142.86,30.38,547.629,"False",0.695132859756
"2012-06-01 17:15:00",467.65,116.7,30.13,498.191,"False",0.610276331521
"2012-06-01 17:30:00",459.13,114.85,29.72,445.797,"False",0.487894591291
"2012-06-01 17:45:00",409.5,101.13,29.31,392.819,"False",0.297306129756
"2012-06-01 18:00:00",363.84,87.86,29.02,339.178,"True",-0.0375963467476
"2012-06-01 18:15:00",312.73,73.2,28.22,285.873,"True",-0.76900742795
"2012-06-01 18:30:00",263.58,58.52,27.32,235.437,"True",-3.46522974649
"2012-06-01 18:45:00",211.95,43.1,26.35,183.975,"True",9.12200675926
"2012-06-01 19:00:00",162.87,29.47,24.99,127.001,"False",3.50091239821
"2012-06-01 19:15:00",118.61,17.71,24.05,75.137,"False",2.55022973627
"2012-06-01 19:30:00",72.78,8.62,23.12,37.794,"False",2.15912066912
"2012-06-01 19:45:00",36,2.66,22.06,13.883,"False",1.94685291084
"2012-06-01 20:00:00",12.98,0.5,21.08,2.065,"False",1.81429574304
"2012-06-01 20:15:00",0,0.72,20.29,-0.363,"False",1.72420463302
"2012-06-01 20:30:00",0,0,19.58,0.097,"False",1.65945419999
"2012-06-01 20:45:00",0,0,19.21,-0.026,"False",1.61107559592
"2012-06-01 21:00:00",0,0,18.83,0.007,"False",1.5739230953
"2012-06-01 21:15:00",0,0,18.65,-0.002,"False",1.54483898466
"2012-06-01 21:30:00",0.27,0,18.53,0.001,"False",1.52178390776
"2012-06-01 21:45:00",0,0,18.43,0,"False",1.50338806927
"2012-06-01 22:00:00",0,0,18.36,0,"False",1.48870366183
"2012-06-01 22:15:00",0,0,18.34,0,"False",1.47706087336
"2012-06-01 22:30:00",0,0,18.32,0,"False",1.46798053896
"2012-06-01 22:45:00",0,0,18.34,0,"False",1.46111943365
"2012-06-01 23:00:00",0,0,18.32,0,"False",1.45623529871
"2012-06-01 23:15:00",0,0,18.19,0,"False",1.45316436718
"2012-06-01 23:30:00",0,0,18.25,0,"False",1.45180724462
"2012-06-01 23:45:00",0,0,18.28,0,"False",1.4521207747
"2012-06-02 00:00:00",0,0,18.32,0,"False",1.45411460689
"2012-06-02 00:15:00",0,0,18.62,0,"False",1.45785194926
"2012-06-02 00:30:00",0,0,19.04,0,"False",1.46345461822
"2012-06-02 00:45:00",0,0,19.31,0,"False",1.47111315376
"2012-06-02 01:00:00",0,0,19.63,0,"False",1.48110362736
"2012-06-02 01:15:00",0,0,20.04,0,"False",1.4938140501
"2012-06-02 01:30:00",0,0,19.86,0,"False",1.50978543967
"2012-06-02 01:45:00",0,0,20.46,0,"False",1.529776434
"2012-06-02 02:00:00",0,0,20.32,0,"False",1.55486751158
"2012-06-02 02:15:00",0,0,20.09,0,"False",1.58663518779
"2012-06-02 02:30:00",0,0,19.82,0,"False",1.62745682178
"2012-06-02 02:45:00",0,0,19.59,0,"False",1.68107547586
"2012-06-02 03:00:00",0,0,19.45,0,"False",1.75372549809
"2012-06-02 03:15:00",0.27,0,19.54,0,"False",1.85659577739
"2012-06-02 03:30:00",0,0,19.81,0,"False",2.01194181679
"2012-06-02 03:45:00",0,0,19.97,0,"False",2.2712176831
"2012-06-02 04:00:00",0,0,19.87,0,"False",2.78624839166
"2012-06-02 04:15:00",0,0,19.82,0.001,"False",4.28665952854
"2012-06-02 04:30:00",0,0,20.05,-0.003,"False",-24.8299328029
"2012-06-02 04:45:00",0,0,20,0.01,"False",-1.95627328837
"2012-06-02 05:00:00",0.58,0,19.85,-0.036,"False",-0.430349538294
"2012-06-02 05:15:00",0,0,19.55,0.135,"False",0.104783839046
"2012-06-02 05:30:00",0,0,19.4,-0.502,"False",0.374289839541
"2012-06-02 05:45:00",0,0,19.34,3.087,"False",0.535575732203
"2012-06-02 06:00:00",0.87,0.47,19.54,15.628,"False",0.642410704315
"2012-06-02 06:15:00",8.14,0.38,19.61,31.262,"False",0.718061075786
"2012-06-02 06:30:00",21.39,0.95,19.55,48.928,"False",0.774207071622
"2012-06-02 06:45:00",26.78,2.23,19.63,63.614,"False",0.817347362778
"2012-06-02 07:00:00",34.74,4.18,19.71,68.588,"False",0.851381565162
"2012-06-02 07:15:00",43.05,6.25,20.02,69.318,"False",0.878789261072
"2012-06-02 07:30:00",55.14,9.49,20.28,67.785,"False",0.901220956501
"2012-06-02 07:45:00",68.04,13.15,20.73,72.061,"False",0.919816713283
"2012-06-02 08:00:00",80.57,16.5,20.96,90.058,"False",0.935388322202
"2012-06-02 08:15:00",108.2,24.36,21.35,113.527,"False",0.948528615249
"2012-06-02 08:30:00",126.97,29.33,21.99,139.294,"False",0.959679764852
"2012-06-02 08:45:00",146.59,34.52,22.09,165.549,"False",0.969177434967
"2012-06-02 09:00:00",161.28,38.23,22.81,186.703,"False",0.977280173712
"2012-06-02 09:15:00",169.47,39.99,22.82,215.657,"False",0.984189481639
"2012-06-02 09:30:00",190.81,45.56,23.38,250.205,"False",0.990063806905
"2012-06-02 09:45:00",218.81,51.92,23.82,330.081,"False",0.995028488234
"2012-06-02 10:00:00",271.22,65.57,25.03,516.501,"False",0.999182927739
"2012-06-02 10:15:00",335.7,81.98,26.18,709.354,"False",1.00260582205
"2012-06-02 10:30:00",476.79,118.93,27.45,829.694,"False",1.00535900752
"2012-06-02 10:45:00",807.05,198.79,27.61,909.519,"False",1.00749029223
"2012-06-02 11:00:00",870.51,185.2,29.95,950.709,"False",1.00903552567
"2012-06-02 11:15:00",851.58,190.66,31.19,974.081,"False",1.01002008089
"2012-06-02 11:30:00",903.97,200.25,31.87,998.309,"False",1.01045986817
"2012-06-02 11:45:00",920.7,202.78,32.42,1018.172,"False",1.01036195945
"2012-06-02 12:00:00",928.66,204.76,32.76,1033.438,"False",1.00972486827
"2012-06-02 12:15:00",949.5,211.29,33.44,1044.711,"True",1.00853849242
"2012-06-02 12:30:00",954.87,215.33,32.95,1052.806,"True",1.0067837192
"2012-06-02 12:45:00",961.4,218.06,32.84,1056.1,"True",1.00443167606
"2012-06-02 13:00:00",961.17,219.23,32.97,1054.879,"True",1.00144256903
"2012-06-02 13:15:00",961.12,219,33.14,1049.77,"True",0.99776401761
"2012-06-02 13:30:00",955.93,218.41,33.05,1040.629,"True",0.993328751732
"2012-06-02 13:45:00",948.51,215.33,34.03,1027.5,"True",0.988051472242
"2012-06-02 14:00:00",938.61,213.38,34.62,1010.358,"False",0.981824590147
"2012-06-02 14:15:00",923.51,212.42,34.75,989.256,"False",0.974512420409
"2012-06-02 14:30:00",902.38,209.32,33.98,964.003,"False",0.965943195327
"2012-06-02 14:45:00",879.76,205.15,33.52,935.469,"False",0.955897944662
"2012-06-02 15:00:00",853.27,198.07,34.82,903.208,"False",0.944094758247
"2012-06-02 15:15:00",823.55,192.51,35.12,868.187,"False",0.930166072772
"2012-06-02 15:30:00",790.73,187.37,34.57,830.032,"True",0.913625151137
"2012-06-02 15:45:00",754.68,181.71,33.61,788.974,"True",0.893815283008
"2012-06-02 16:00:00",715.49,174.92,32.66,745.013,"True",0.869830386008
"2012-06-02 16:15:00",674.92,167.33,31.69,700.367,"True",0.840386375563
"2012-06-02 16:30:00",632.77,159.17,30.9,646.613,"True",0.80360367952
"2012-06-02 16:45:00",589.94,148.85,30.57,621.972,"True",0.756620151377
"2012-06-02 17:00:00",544.61,138.19,29.42,546.65,"True",0.694857552389
"2012-06-02 17:15:00",496.02,125.84,28.26,476.729,"True",0.610517782517
"2012-06-02 17:30:00",446.7,112.68,27.87,446.372,"True",0.489169765432
"2012-06-02 17:45:00",399.14,99.43,27.38,388.69,"True",0.300860999676
"2012-06-02 18:00:00",349.79,85.29,26.73,337.166,"False",-0.0281025792171
"2012-06-02 18:15:00",296.73,70.03,25.81,282.592,"False",-0.738340952687
"2012-06-02 18:30:00",247.68,55.35,24.94,224.507,"False",-3.26884111699
"2012-06-02 18:45:00",202.78,41.9,24.12,166.732,"False",9.99221464888
"2012-06-02 19:00:00",155.67,28.47,23.28,112.279,"False",3.58061403533
"2012-06-02 19:15:00",112.76,17.21,22.6,65.98,"False",2.58120082616
"2012-06-02 19:30:00",70.1,8.65,22.14,32.993,"False",2.17658979996
"2012-06-02 19:45:00",35.95,3.03,21.49,12.791,"False",1.9585611321
"2012-06-02 20:00:00",14.73,0.69,20.64,2.276,"False",1.82295989002
"2012-06-02 20:15:00",0,0.77,20.17,-0.419,"False",1.73104077235
"2012-06-02 20:30:00",0,0.05,19.85,0.112,"False",1.66509577062
"2012-06-02 20:45:00",0,0,19.57,-0.03,"False",1.61588888241
"2012-06-02 21:00:00",0.27,0,19.33,0.008,"False",1.57813682826
"2012-06-02 21:15:00",0,0,19.2,-0.002,"False",1.54860475267
"2012-06-02 21:30:00",0,0,19.16,0.001,"False",1.52520711525
"2012-06-02 21:45:00",0,0,19.19,0,"False",1.50654502061
"2012-06-02 22:00:00",0,0,19.22,0,"False",1.49165157204
"2012-06-02 22:15:00",0,0,19.23,0,"False",1.47984403672
"2012-06-02 22:30:00",0,0,19.35,0,"False",1.47063430056
"2012-06-02 22:45:00",0,0,19.46,0,"False",1.46367285142
"2012-06-02 23:00:00",0,0,19.4,0,"False",1.45871299976
"2012-06-02 23:15:00",0,0,19.49,0,"False",1.45558789831
"2012-06-02 23:30:00",0,0,19.66,0,"False",1.45419610413
"2012-06-02 23:45:00",0,0,19.77,0,"False",1.45449324932
"2012-06-03 00:00:00",0,0,19.71,0,"False",1.45648850227
"2012-06-03 00:15:00",0,0,19.81,0,"False",1.46024528493
"2012-06-03 00:30:00",0,0,19.89,0,"False",1.46588635265
"2012-06-03 00:45:00",0,0,19.98,0,"False",1.47360401198
"2012-06-03 01:00:00",0,0,20.02,0,"False",1.48367712366
"2012-06-03 01:15:00",0,0,19.99,0,"False",1.49649783881
"2012-06-03 01:30:00",0,0,20.06,0,"False",1.51261320152
"2012-06-03 01:45:00",0,0,20.02,0,"False",1.53279064226
"2012-06-03 02:00:00",0,0,20.04,0,"False",1.55812368185
"2012-06-03 02:15:00",0,0,20.1,0,"False",1.59020873079
"2012-06-03 02:30:00",0,0,20.08,0,"False",1.63145470788
"2012-06-03 02:45:00",0,0,19.86,0,"False",1.68565740114
"2012-06-03 03:00:00",0,0,19.72,0,"False",1.75914545501
"2012-06-03 03:15:00",0,0,19.79,0,"False",1.863292493
"2012-06-03 03:30:00",0,0,19.83,0,"False",2.02076481883
"2012-06-03 03:45:00",0,0,19.87,0,"False",2.28411881516
"2012-06-03 04:00:00",0,0,20.02,0,"False",2.80921699173
"2012-06-03 04:15:00",0,0,20.11,0.001,"False",4.35401740225
"2012-06-03 04:30:00",0,0,20.29,-0.003,"False",-22.4625038887
"2012-06-03 04:45:00",0,0,20.08,0.011,"False",-1.93104001462
"2012-06-03 05:00:00",0,0,19.97,-0.041,"False",-0.42814839993
"2012-06-03 05:15:00",0,0,19.94,0.151,"False",0.103635845187
"2012-06-03 05:30:00",0,0,19.86,-0.565,"False",0.372439897294
"2012-06-03 05:45:00",0,0,19.93,3.473,"False",0.533629423199
"2012-06-03 06:00:00",1.1,0.49,19.98,17.601,"False",0.640535824446
"2012-06-03 06:15:00",15.81,0.55,19.86,35.486,"False",0.716302517871
"2012-06-03 06:30:00",26.5,2.04,20.02,54.307,"False",0.772570327526
"2012-06-03 06:45:00",39.2,5.26,19.97,71.58,"False",0.81582490547
"2012-06-03 07:00:00",47.91,7.64,20.06,84.36,"False",0.849962081398
"2012-06-03 07:15:00",68.92,13.13,20.26,93.015,"False",0.877461029203
"2012-06-03 07:30:00",87.02,18.08,20.44,95.665,"False",0.899973050884
"2012-06-03 07:45:00",102.35,22.02,20.9,101.684,"False",0.918639363109
"2012-06-03 08:00:00",124.22,28.1,21.66,116.775,"False",0.934272938776
"2012-06-03 08:15:00",132.64,30.3,22.41,138.59,"False",0.947467696134
"2012-06-03 08:30:00",146.31,33.88,23.31,166.638,"False",0.958666761105
"2012-06-03 08:45:00",171.18,40.46,23.3,206.398,"False",0.968206616654
"2012-06-03 09:00:00",200.26,48.62,23.37,263.575,"False",0.976346507058
"2012-06-03 09:15:00",258.23,63.5,24.13,337.61,"False",0.983288521797
"2012-06-03 09:30:00",310.52,76.07,24.86,428.844,"False",0.989191606349
"2012-06-03 09:45:00",390.01,93.24,25.7,541.09,"False",0.994181519301
"2012-06-03 10:00:00",478.89,116.29,27.15,691.642,"False",0.998358017417
"2012-06-03 10:15:00",495.83,117.2,27.37,824.437,"False",1.00180009711
"2012-06-03 10:30:00",816.44,184.08,28.92,880.053,"False",1.00456984828
"2012-06-03 10:45:00",839.63,186.5,31.03,908.396,"False",1.00671529366
"2012-06-03 11:00:00",849.01,189.97,30.79,940.207,"False",1.00827246442
"2012-06-03 11:15:00",883.79,196.16,31.51,966.665,"True",1.0092668876
"2012-06-03 11:30:00",906.48,202.61,32.01,990.272,"True",1.00971460396
"2012-06-03 11:45:00",926.7,207.84,31.73,1009.582,"True",1.00962279653
"2012-06-03 12:00:00",943.03,212.64,32.12,1024.835,"True",1.00899007452
"2012-06-03 12:15:00",951.91,216.79,31.77,1036.968,"True",1.00780641975
"2012-06-03 12:30:00",958.73,219.54,31.11,1044.129,"True",1.00605279542
"2012-06-03 12:45:00",963.68,222.89,31.19,1047.552,"True",1.0037004013
"2012-06-03 13:00:00",965.99,221.92,31.53,1046.999,"True",1.00070951755
"2012-06-03 13:15:00",965.36,221.16,32.37,1041.737,"True",0.997027846892
"2012-06-03 13:30:00",959.47,221.57,32.34,1032.64,"True",0.992588221235
"2012-06-03 13:45:00",951.4,219.88,32.31,1019.49,"True",0.987305475813
"2012-06-03 14:00:00",939.51,217.21,32.57,1002.386,"False",0.981072208226
"2012-06-03 14:15:00",923.06,216.25,32.34,981.152,"False",0.97375300152
"2012-06-03 14:30:00",901.55,212.92,32.02,956.545,"False",0.965176481823
"2012-06-03 14:45:00",877.19,207.32,31.63,928.557,"False",0.955124266668
"2012-06-03 15:00:00",851.69,201.78,31.78,896.214,"False",0.94331533494
"2012-06-03 15:15:00",824.27,196.88,32.27,861.076,"False",0.929383486474
"2012-06-03 15:30:00",792.04,191.92,31.33,823.623,"False",0.912844107006
"2012-06-03 15:45:00",757.55,184.95,31.03,782.872,"False",0.893043854874
"2012-06-03 16:00:00",718.82,177.75,30.48,739.879,"False",0.869082118883
"2012-06-03 16:15:00",679,169.87,29.86,694.152,"False",0.839683960378
"2012-06-03 16:30:00",636.62,160.25,29.32,646.655,"True",0.802985656649
"2012-06-03 16:45:00",591.49,149.18,28.89,597.072,"True",0.756153801603
"2012-06-03 17:00:00",545.96,138.92,28.29,545.4,"True",0.694665376187
"2012-06-03 17:15:00",496.55,126.46,27.91,492.673,"True",0.61083667507
"2012-06-03 17:30:00",449.34,114.16,26.92,440.358,"True",0.490498811751
"2012-06-03 17:45:00",401.52,100.79,26.25,387.293,"True",0.304391803309
"2012-06-03 18:00:00",354.45,87.12,25.83,333.466,"False",-0.0189141665627
"2012-06-03 18:15:00",307.46,73.21,25.42,277.132,"False",-0.709403894672
"2012-06-03 18:30:00",259.14,58.52,24.93,212.485,"False",-3.09367723017
"2012-06-03 18:45:00",210.6,43.9,24.28,150.484,"False",11.0289036151
"2012-06-03 19:00:00",165.2,30.78,23.63,97.155,"False",3.66221233251
"2012-06-03 19:15:00",121.52,18.9,22.96,53.732,"False",2.6121014039
"2012-06-03 19:30:00",79.57,10.23,22.19,26.414,"False",2.19381824906
"2012-06-03 19:45:00",43.22,3.97,21.52,10.149,"False",1.97002824153
"2012-06-03 20:00:00",19.44,0.77,20.7,1.416,"False",1.83140522745
"2012-06-03 20:15:00",0,0.74,20.03,-0.243,"False",1.73768055772
"2012-06-03 20:30:00",0,0.24,19.42,0.065,"False",1.67055990465
"2012-06-03 20:45:00",0,0,19.09,-0.017,"False",1.62054002968
"2012-06-03 21:00:00",0,0,18.97,0.005,"False",1.582200674
"2012-06-03 21:15:00",0,0,18.79,-0.001,"False",1.55223043093
"2012-06-03 21:30:00",0,0,18.76,0,"False",1.52849805784
"2012-06-03 21:45:00",0,0,18.79,0,"False",1.50957592755
"2012-06-03 22:00:00",0,0,18.8,0,"False",1.49447832886
"2012-06-03 22:15:00",0,0,19.18,0,"False",1.4825098108
"2012-06-03 22:30:00",0,0,19.52,0,"False",1.47317345701
"2012-06-03 22:45:00",0,0,19.59,0,"False",1.46611357167
"2012-06-03 23:00:00",0.27,0,19.76,0,"False",1.46107910279
"2012-06-03 23:15:00",0,0,19.79,0,"False",1.45790016145
"2012-06-03 23:30:00",0.27,0,19.86,0,"False",1.45647326802
"2012-06-03 23:45:00",0,0,19.69,0,"False",1.45675282876
"2012-06-04 00:00:00",0,0,19.66,0,"False",1.45874748952
"2012-06-04 00:15:00",0,0,19.79,0,"False",1.46252081369
"2012-06-04 00:30:00",0,0,19.74,0,"False",1.46819638589
"2012-06-04 00:45:00",0,0,19.74,0,"False",1.47596812178
"2012-06-04 01:00:00",0,0,19.77,0,"False",1.4861174499
"2012-06-04 01:15:00",0,0,19.69,0,"False",1.4990403507
"2012-06-04 01:30:00",0,0,19.59,0,"False",1.5152894544
"2012-06-04 01:45:00",0,0,19.59,0,"False",1.53564034906
"2012-06-04 02:00:00",0.27,0,19.93,0,"False",1.5611986581
"2012-06-04 02:15:00",0,0,20.03,0,"False",1.59357924915
"2012-06-04 02:30:00",0,0,20.16,0,"False",1.63522030479
"2012-06-04 02:45:00",0,0,20.49,0,"False",1.68996647153
"2012-06-04 03:00:00",0,0,20.22,0,"False",1.76423371347
"2012-06-04 03:15:00",0,0,19.89,0,"False",1.86956661631
"2012-06-04 03:30:00",0.56,0,19.91,0,"False",2.02901153528
"2012-06-04 03:45:00",0.27,0,19.91,0,"False",2.29614508715
"2012-06-04 04:00:00",0,0,19.89,0,"False",2.8305758549
"2012-06-04 04:15:00",0,0,19.75,0.001,"False",4.41682781372
"2012-06-04 04:30:00",0,0,19.8,-0.002,"False",-20.7170583826
"2012-06-04 04:45:00",0,0,20.08,0.008,"False",-1.91039664728
"2012-06-04 05:00:00",0,0,20.14,-0.031,"False",-0.426837000079
"2012-06-04 05:15:00",0,0,20.3,0.117,"False",0.102217757962
"2012-06-04 05:30:00",0,0,20,-0.437,"False",0.370506398099
"2012-06-04 05:45:00",0,0,19.98,2.692,"False",0.531672167096
"2012-06-04 06:00:00",1.14,0.48,20.04,13.691,"False",0.638682326851
"2012-06-04 06:15:00",10.66,0.49,19.73,26.755,"False",0.714580747959
"2012-06-04 06:30:00",22.05,1.13,19.76,41.191,"False",0.770977838979
"2012-06-04 06:45:00",26.35,2.25,19.99,53.773,"False",0.814350168683
"2012-06-04 07:00:00",35.79,4.53,20.04,58.996,"False",0.848591671176
"2012-06-04 07:15:00",45.7,7.23,20.22,60.93,"False",0.876182084107
"2012-06-04 07:30:00",58.34,10.57,20.16,59.826,"False",0.898774031482
"2012-06-04 07:45:00",76.4,15.3,20.49,59.819,"False",0.917510180409
"2012-06-04 08:00:00",89.05,19.08,20.66,65.765,"False",0.933204856686
"2012-06-04 08:15:00",94.97,20.63,20.66,75.836,"False",0.946453165346
"2012-06-04 08:30:00",112.59,25.7,20.8,90.457,"False",0.957699245592
"2012-06-04 08:45:00",125.5,29.09,21.24,110.002,"False",0.967280435007
"2012-06-04 09:00:00",143.13,33.67,21.34,135.2,"False",0.975456695084
"2012-06-04 09:15:00",172.72,40.84,22.18,161.498,"False",0.982430716443
"2012-06-04 09:30:00",203.42,48.56,22.49,179.244,"False",0.988361948747
"2012-06-04 09:45:00",235.35,55.69,23.13,208.865,"False",0.99337657412
"2012-06-04 10:00:00",243.97,57.1,23.27,273.589,"False",0.997574705827
"2012-06-04 10:15:00",340.48,81.31,23.7,344.15,"False",1.00103564097
"2012-06-04 10:30:00",438.44,98.65,25.36,388.81,"False",1.00382172357
"2012-06-04 10:45:00",410.21,96.2,25.69,456.685,"False",1.00598119154
"2012-06-04 11:00:00",471.73,113.47,25.99,597.39,"False",1.00755025867
"2012-06-04 11:15:00",534.48,137.98,26.67,748.555,"False",1.00855460728
"2012-06-04 11:30:00",592.75,143.03,28.02,868.858,"False",1.00901041069
"2012-06-04 11:45:00",855.4,204.74,28.33,957.901,"False",1.00892496578
"2012-06-04 12:00:00",882.13,221.05,29.74,999.299,"False",1.0082969811
"2012-06-04 12:15:00",964.71,226.11,29.76,1017.423,"False",1.00711652718
"2012-06-04 12:30:00",864.82,196.09,30.28,1031.688,"False",1.00536464899
"2012-06-04 12:45:00",1019.92,230.31,30.55,1039.507,"False",1.00301262571
"2012-06-04 13:00:00",1025.66,232.56,30.45,1040.612,"False",1.00002082025
"2012-06-04 13:15:00",1025.57,233.77,30.37,1036.325,"False",0.996337028766
"2012-06-04 13:30:00",767.4,175.48,30.49,1027.723,"False",0.991894197156
"2012-06-04 13:45:00",927.72,227.13,29.11,1014.467,"False",0.986607309104
"2012-06-04 14:00:00",906.57,205.58,29.71,997.394,"False",0.980369165058
"2012-06-04 14:15:00",911.72,222.23,29.62,976.143,"False",0.973044634739
"2012-06-04 14:30:00",872.61,208.16,29.86,951.573,"False",0.964462759011
"2012-06-04 14:45:00",874.89,208.47,30.11,923.453,"False",0.95440576608
"2012-06-04 15:00:00",855.44,206.6,30.11,891.753,"False",0.942593547795
"2012-06-04 15:15:00",827.06,201.63,29.73,857.174,"False",0.928661289851
"2012-06-04 15:30:00",794.85,195.26,29.79,819.59,"False",0.912126517544
"2012-06-04 15:45:00",760.48,187.31,29.65,778.904,"False",0.892339258703
"2012-06-04 16:00:00",723.47,179.74,29.29,735.784,"False",0.868404337604
"2012-06-04 16:15:00",683.05,172.23,28.97,690.651,"False",0.839055845595
"2012-06-04 16:30:00",631.21,161.04,28.48,643.904,"False",0.802445617535
"2012-06-04 16:45:00",591.15,151.15,27.87,593.171,"False",0.75576829894
"2012-06-04 17:00:00",530.83,130.83,27.04,538.849,"False",0.694554458226
"2012-06-04 17:15:00",469.79,109.38,26.58,478.41,"False",0.611230725182
"2012-06-04 17:30:00",468.53,116.45,26.24,405.93,"False",0.491879342967
"2012-06-04 17:45:00",401.72,99.83,25.82,334.471,"False",0.307897949221
"2012-06-04 18:00:00",326.08,76.14,25.44,276.869,"False",-0.0100186372915
"2012-06-04 18:15:00",302.03,70.76,24.91,221.611,"False",-0.682072824405
"2012-06-04 18:30:00",281.6,63.77,24.36,158.773,"False",-2.93666662925
"2012-06-04 18:45:00",225.9,48.18,24.26,101.11,"False",43.4186008606
"2012-06-04 19:00:00",174.25,35.09,23.71,56.626,"False",3.74561070696
